Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,63024,2.237,10770.816,5082.0
find,0,64113,3.237,10773.866,5096.0
insert,0,26524555,0.589,769.974,5395.0
insert,0,26523311,0.068,769.115,5395.0
insert,1,26544803,0.052,769.559,5394.0
insert,1,26567938,0.025,770.462,5394.0
insert,1,26519621,0.026,768.011,5394.0
insert,1,26522073,0.091,770.094,5395.0
