Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,102023,3.276,6272.313,6284.0
find,1,57369,2.975,6274.041,6263.0
find,1,71057,4.473,6273.994,6265.0
insert,0,28502782,2.974,3246.836,6304.0
insert,0,28541166,2.576,3245.881,6302.0
insert,0,28564313,1.844,3244.46,6304.0
insert,1,28572643,0.295,3241.418,6291.0
insert,1,28603731,0.484,3240.41,6298.0
