Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,87,676.967,6891.996,695.0
find,0,90,595.036,6808.043,1026.0
find,0,96,570.626,6997.325,1812.0
find,0,917,661.265,6909.426,1124.0
insert,1,30494565,2.819,3140.261,13839.0
insert,1,31134955,2.681,3150.461,13705.0
insert,1,29445752,2.894,3137.386,11256.0
insert,1,29025298,2.911,3141.361,8779.0
