Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,78537,4.263,6272.083,6231.0
find,1,78540,1.266,6272.565,6244.0
insert,0,28570235,2.99,3249.653,6307.0
insert,0,28560064,0.336,3246.403,6303.0
insert,0,28541110,2.9,3251.557,6312.0
insert,0,28569024,0.061,3246.599,6311.0
insert,1,28589906,0.041,3242.153,6302.0
insert,1,28570010,3.158,3253.018,6303.0
