Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,77,1057.985,11738.22,59.0
find,0,81,933.344,11889.773,60.0
find,0,79,942.07,11629.927,61.0
find,0,76,1051.141,12211.513,58.0
insert,1,27772538,0.079,764.361,5350.0
insert,1,28271667,0.069,764.094,5350.0
insert,1,28383713,0.082,763.603,5351.0
insert,1,28135294,5.384,769.132,5351.0
