Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,168345,3.376,6266.87,6317.0
find,0,198053,2.983,6266.398,6309.0
find,1,62394,1.282,6274.626,6232.0
find,1,68972,2.703,6273.11,6235.0
find,1,66216,2.565,6275.003,6232.0
insert,0,28483451,1.505,3237.435,6320.0
insert,0,28492631,0.339,3236.413,6317.0
insert,1,28507189,2.917,3238.054,6348.0
