Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,22932237,6277.504,6277.504,5392.0
find,0,72870,10766.942,10766.942,5389.0
find,0,112050,10764.621,10764.621,5387.0
find,1,26450592,5592.574,5592.574,5393.0
find,1,26447280,5590.22,5590.22,5393.0
insert,0,26561176,770.137,770.137,5394.0
insert,1,26606068,771.999,771.999,5393.0
insert,1,26628775,771.867,771.867,5393.0
