Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,101,822.745,11406.214,74.0
find,0,107,865.403,11474.967,76.0
find,0,100,862.87,11893.316,75.0
find,0,102,786.761,11940.454,77.0
find,1,196502,5.442,10562.282,5357.0
insert,1,28470495,0.074,762.321,5354.0
insert,1,27710631,0.084,761.723,5355.0
insert,1,29394795,0.086,760.088,5354.0
