Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,26440906,5595.437,5595.437,5393.0
find,1,18117581,7226.446,7226.446,5392.0
find,1,15940582,7656.374,7656.374,5393.0
find,1,6172569,9578.603,9578.603,5387.0
insert,0,25953639,752.658,752.658,5394.0
insert,0,26568805,770.544,770.544,5394.0
insert,0,26561022,770.538,770.538,5394.0
insert,1,26614394,771.606,771.606,5394.0
