Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,50276492,0.025,1457.016,5401.0
find,0,50272984,0.026,1457.346,5400.0
find,0,50215976,0.064,1457.096,5401.0
find,0,50251901,0.077,1458.337,5401.0
find,1,50258858,0.052,1456.971,5400.0
find,1,50205401,0.027,1457.638,5400.0
find,1,50274845,0.123,1457.714,5400.0
find,1,50266201,0.026,1457.098,5400.0
