Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,37984,3.352,6276.166,6143.0
find,0,36856,3.278,6276.051,6134.0
find,0,37144,1.947,6276.528,6150.0
insert,0,28537251,0.331,3242.166,6358.0
insert,1,28610816,2.894,3245.245,6359.0
insert,1,28691323,3.809,3250.329,6384.0
insert,1,28573369,1.772,3241.107,6396.0
insert,1,28647885,1.771,3241.516,6388.0
