Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,106711,3.127,6271.986,6263.0
insert,0,28556028,2.868,3253.246,6288.0
insert,0,28544338,2.885,3250.646,6292.0
insert,0,28559227,2.939,3253.868,6294.0
insert,1,28580444,3.955,3255.304,6297.0
insert,1,28608628,0.047,3243.949,6299.0
insert,1,28606918,0.078,3244.777,6292.0
insert,1,28620950,2.334,3251.004,6287.0
