Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,219339,2.871,6240.155,10487.0
find,0,224261,1.827,6236.044,10956.0
find,1,164,359.934,6578.986,1203.0
find,1,237,384.703,6682.213,1283.0
find,1,163,376.515,6749.959,1048.0
find,1,153,453.025,6620.884,777.0
insert,0,31120093,2.836,3193.997,12149.0
insert,0,31765621,2.844,3183.082,13545.0
