Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,6679242,0.443,43500.805,45193.000
insert,0,2448321,0.161,165.92,45193.000
insert,0,4478844,0.164,277.798,45193.000
insert,0,5692072,0.756,332.232,45193.000
insert,1,2870443,0.036,152.953,45193.000
insert,1,4468335,0.258,238.985,45193.000
insert,1,2866901,0.506,151.808,45193.000
insert,1,7367294,0.755,372.567,45193.000
