Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,11005470,0.104,13075.041,97656.000
find,0,11289590,0.113,14700.971,97656.000
find,0,19016952,0.151,16852.707,97656.000
find,1,5676296,0.116,18518.373,97656.000
find,1,4161064,0.124,9297.497,97656.000
find,1,6840592,0.124,25147.139,97656.000
insert,0,114813,0.1,11.087,97656.000
insert,1,1009834,0.024,54.073,97656.000
