Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,16746288,0,26.61,5981.488
find,0,14950287,0,26.61,5120.779
find,0,14802319,0,21.292,4775.272
find,1,23133425,0,0.01,3919.156
find,1,180368,0,0.009,47.08
find,2,4084974,0,0.022,706.961
insert,0,354244,354244,0.16,52.691
insert,1,31497,31497,0.008,6.796
insert,2,27751,27751,0.011,5.68
insert,2,65348,65348,0.004,12.356
insert,2,32096,32096,0.011,6.123
new,1,20868232,0,0.021,3547.409
