Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,5713693,0.151,15111.901,49382.000
find,1,3456739,0.223,17677.83,49382.000
find,1,3343344,0.102,16463.447,49382.000
insert,0,702516,0.079,42.451,49382.000
insert,0,151421,0.015,12.799,49382.000
insert,0,392208,0.037,27.018,49382.000
insert,1,170479,0.012,14.093,49382.000
insert,1,472273,3.202,33.301,49382.000
