Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,22326510,0.026,158.618,13867.000
find,0,22242554,0.007,155.197,13867.000
find,0,69289771,0.013,470.464,13867.000
find,0,16793121,0.144,118.118,13867.000
insert,1,21418066,1.201,1058.808,13867.000
insert,1,88006133,1.185,4200.833,13867.000
insert,1,84769669,1.212,4049.093,13867.000
insert,1,76355532,1.205,3656.267,13867.000
