Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,2973831,0.126,6994.91,98889.000
find,0,3458234,0.262,11648.917,98889.000
find,0,11660790,0.097,31368.158,98889.000
find,1,2999051,0.127,17511.498,98889.000
find,1,5362549,0.128,31153.936,98889.000
insert,0,288057,0.111,24.127,98889.000
insert,1,229086,0.038,21.19,98889.000
insert,1,3097400,0.035,167.183,98889.000
