Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,7764544,0.212,44738.871,46288.000
find,1,5953581,0.004,39.276,46288.000
find,1,2460014,0.006,17.174,46288.000
find,1,955411,0.004,6.583,46288.000
find,1,5387825,0.003,35.482,46288.000
insert,0,9983975,0.212,475.318,46288.000
insert,0,10210076,0.51,487.633,46288.000
insert,0,10227205,0.311,488.128,46288.000
