Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,231818,0.094,1339.431,49431.000
find,0,1113926,0.116,3813.066,49431.000
find,0,1033303,0.24,3417.802,49431.000
find,1,4828180,0.214,27661.701,49431.000
find,1,1139968,0.189,6535.91,49431.000
find,1,1567394,0.086,6493.379,49431.000
insert,0,347182,0.079,27.969,49431.000
insert,1,2511583,0.044,142.024,49431.000
