Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,37654786,0,37.25,8856.262
find,1,1549142,0,0.026,277.87
find,1,64528528,0,0.302,7842.545
insert,0,2023839,2023839,0.058,246.214
insert,0,1250989,1250989,0.039,117.224
insert,0,1199899,1199899,0.025,126.009
insert,1,318283,318283,15.969,66.02
new,1,556016,556016,0.024,68.522
