Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,7358247,0.171,39810.043,48923.000
find,0,1550117,0.164,8739.27,48923.000
insert,0,2069215,0.043,124.628,48923.000
insert,0,471016,0.044,38.755,48923.000
insert,1,1052889,0.113,58.808,48923.000
insert,1,1022879,0.182,58.698,48923.000
insert,1,547523,0.057,33.264,48923.000
insert,1,1061144,0.17,59.956,48923.000
