Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,3921623,0.139,23090.189,48468.000
find,1,4214848,0.129,24813.283,48468.000
insert,0,1121787,0.352,67.005,48468.000
insert,0,2286511,0.274,126.553,48468.000
insert,0,1691325,0.124,94.586,48468.000
insert,0,2373902,0.332,131.145,48468.000
insert,1,609821,0.014,53.208,48468.000
insert,1,1305604,0.098,92.363,48468.000
