Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,7643226,0.359,44371.098,46790.000
find,1,93826,0.096,579.063,46790.000
insert,0,22595442,0.457,1077.207,46790.000
insert,0,4832517,0.298,235.225,46790.000
insert,0,2430466,0.411,123.384,46790.000
insert,1,1845111,0.334,92.156,46790.000
insert,1,4852624,0.05,234.465,46790.000
insert,1,1537893,0.035,77.908,46790.000
