Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,7820925,0.206,37647.613,98596.000
find,0,5079291,0.153,20437.5,98596.000
find,0,12897555,0.154,40428.766,98596.000
find,1,2363408,0.003,16.327,98596.000
find,1,329345,0.003,3.128,98596.000
find,1,2534193,0.002,17.81,98596.000
find,1,841926,0.003,6.037,98596.000
insert,0,503217,0.063,39.384,98596.000
