Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,1741389,0.136,9048.978,47438.000
find,0,5940291,0.161,32198.15,47438.000
find,0,954779,0.079,5594.006,47438.000
find,1,8363887,0.008,54.656,47438.000
find,1,3220716,0.008,21.121,47438.000
find,1,6332495,0.004,41.503,47438.000
find,1,1523098,0.004,9.975,47438.000
insert,0,9934855,0.054,470.405,47438.000
