Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,23338786,0,26.609,5887.501
find,0,62212882,0,0.021,7861.229
find,0,8377035,0,0.021,1388.891
find,1,27431185,0,0.031,3664.98
find,1,54242805,0,0.021,6795.531
insert,0,2351244,2351244,0.065,277.581
insert,1,1337077,1337077,21.288,216.665
new,1,33098732,0,0.021,4371.305
