Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,675297,0.13,3892.941,49495.000
find,1,3010428,0.127,16006.01,49495.000
find,1,4201809,0.126,18388.895,49495.000
find,1,3095918,0.127,11095.864,49495.000
insert,0,223712,0.037,17.827,49495.000
insert,0,760735,0.041,45.76,49495.000
insert,0,487824,0.05,31.707,49495.000
insert,1,177408,0.02,16.288,49495.000
