Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,47700050,0.007,343.752,2640.000
find,0,47595267,0.096,343.473,2640.000
find,0,33531426,0.005,250.58,2640.000
find,0,18602674,0.029,151.204,2640.000
find,1,53367850,0.012,383.756,2640.000
find,1,45669035,0.045,329.139,2640.000
find,1,68667466,0.013,475.308,2640.000
find,1,50607415,0.005,363.397,2640.000
