Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,760008,0.252,4000.462,49291.000
find,0,342062,0.198,1978.126,49291.000
find,0,762655,0.107,4180.561,49291.000
find,1,5665251,0.219,32334.584,49291.000
find,1,1110025,0.214,6521.543,49291.000
insert,0,440191,0.072,34.769,49291.000
insert,1,1912281,0.02,113.938,49291.000
insert,1,2172083,0.028,128.0,49291.000
