Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,43841662,0.052,309.133,9027.000
find,1,51789437,0.01,362.656,9027.000
find,1,29022613,0.006,208.601,9027.000
find,1,69088894,0.017,471.543,9027.000
insert,0,12000277,0.957,600.942,9027.000
insert,0,54351796,1.18,2605.345,9027.000
insert,0,67125574,1.23,3214.013,9027.000
insert,0,23492555,0.913,1255.198,9027.000
