Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,10567639,0.003,68.693,48589.000
find,0,353528,0.007,2.423,48589.000
find,0,1781060,0.005,11.642,48589.000
find,0,1708271,0.004,11.185,48589.000
find,1,4776441,0.155,26118.258,48589.000
find,1,3054476,0.105,17081.354,48589.000
find,1,1102913,0.158,5252.761,48589.000
insert,1,829395,0.094,42.852,48589.000
