Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,18500942,0,37.255,3900.559
find,0,27527735,0,21.317,6005.443
find,0,19623832,0,21.309,3929.04
find,1,27346191,0,0.025,3111.268
insert,1,112757,112757,15.969,34.802
insert,1,132417,132417,15.969,36.258
insert,1,107566,107566,15.968,33.388
new,0,1496545,1496545,0.06,139.848
