Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,29729507,0,37.253,7815.364
find,1,41925149,0,0.702,5258.858
find,1,34552186,0,0.358,4305.449
insert,0,1970369,1970369,0.136,221.973
insert,0,2577792,2577792,0.027,166.165
insert,0,2351216,2351216,0.027,163.697
insert,1,404106,404106,0.032,34.821
new,1,1608876,0,0.026,272.82
