Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,13741666,0.15,28526.6,49097.000
find,0,3432064,0.174,5864.295,49097.000
find,1,2519021,0.142,14612.853,49097.000
insert,0,289722,0.099,22.046,49097.000
insert,0,127831,0.042,11.918,49097.000
insert,1,348527,0.056,23.044,49097.000
insert,1,419864,0.028,26.377,49097.000
insert,1,128880,0.091,10.523,49097.000
