Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,2130964,0.105,12126.09,47802.000
find,0,4325439,0.116,21277.77,47802.000
find,1,1445982,0.092,8551.097,47802.000
find,1,778948,0.223,4636.825,47802.000
insert,0,2829783,0.678,138.045,47802.000
insert,0,6262134,0.06,298.938,47802.000
insert,1,4295542,0.613,207.635,47802.000
insert,1,11925324,0.016,566.464,47802.000
