Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,3724957,0.115,19156.039,49187.000
find,0,2531462,0.191,11749.791,49187.000
find,1,1277205,0.347,7564.238,49187.000
find,1,2492916,0.12,10339.459,49187.000
find,1,5041,0.098,32.402,49187.000
insert,0,631860,0.127,31.214,49187.000
insert,0,2981892,0.249,142.412,49187.000
insert,1,3629092,0.088,172.141,49187.000
