Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,8390488,0.194,48922.324,49171.000
insert,0,924502,0.126,51.077,49171.000
insert,0,597370,0.043,34.669,49171.000
insert,0,772649,0.156,43.05,49171.000
insert,0,313721,0.11,19.182,49171.000
insert,1,371397,0.072,26.808,49171.000
insert,1,436028,0.156,29.568,49171.000
insert,1,739310,0.078,44.941,49171.000
