Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,1769924,0.01,12.165,48447.000
find,0,928480,0.003,6.769,48447.000
find,0,2751926,0.002,19.06,48447.000
find,0,1706787,0.002,12.123,48447.000
find,1,7452699,0.206,43837.035,48447.000
find,1,780537,0.089,4163.16,48447.000
insert,1,905214,0.108,63.419,48447.000
insert,1,6525259,0.05,333.849,48447.000
