2,[],[]
4,"[[71234, 72046, 72687, 72181, 73527, 73423, 73264, 73822, 73539, 73443, 72845, 73686]]","[[71724, 73149, 73135, 72768, 72824, 70749, 73006, 72508, 73073]]","[[73103, 73144, 73157, 73665, 73103, 73267]]","[[72601, 73237, 73297]]"
8,"[[17763, 17684, 17539, 17450, 17443, 17784, 17800, 17308, 17696, 17891, 17722, 17785, 17560, 17708, 17639, 17543, 17765, 17977, 17836, 17857, 17050, 18052, 18051, 17894]]","[[17885, 17315, 17962, 17988, 17968, 18096, 17119, 18071, 17775, 18309, 17999, 17666, 17650, 17686, 17934, 17950, 17775, 17571, 17980, 17573, 17689]]","[[18062, 17259, 17777, 17982, 17552, 17848, 18016, 18111, 17116, 18274, 17754, 17470, 17671, 17814, 17892, 17821, 17465, 18574]]","[[18730, 17698, 17608, 17144, 18943, 19212, 17504, 18611, 19324, 19330, 17269, 18785, 17540, 17737, 18083]]","[[17697, 17981, 17818, 17757, 17787, 17467, 17236, 17801, 17463, 17767, 17556, 17546]]","[[17965, 17403, 17504, 17323, 17002, 17701, 17839, 17549, 17786]]","[[17664, 17316, 17571, 18067, 17939, 17875]]","[[17601, 17770, 17760]]"
10,"[[11178, 11077, 11016, 10918, 10926, 10802, 10722, 11078, 11565, 11280, 11682, 10934, 11099, 11403, 11299, 10700, 10701, 11557, 11290, 11279, 11142, 11058, 11129, 11276, 11684, 10666, 11016, 11026, 11152, 11069]]","[[11147, 11415, 11147, 11460, 11259, 11290, 11056, 11175, 11222, 11380, 10839, 11497, 11290, 11189, 11065, 10917, 11231, 11128, 11364, 11247, 11213, 11173, 11334, 11526, 11602, 11259, 11162]]","[[11210, 11070, 11140, 11516, 11435, 11073, 10922, 11601, 11119, 11045, 12797, 11651, 11237, 11268, 11748, 11116, 11218, 11313, 10951, 10649, 11300, 11557, 11505, 11264]]","[[11380, 10807, 11309, 11070, 11460, 11068, 11159, 10942, 11652, 11519, 11080, 11271, 11048, 11590, 11109, 11307, 11687, 11137, 11437, 11127, 10998]]","[[11157, 11070, 11143, 11221, 11271, 11265, 11265, 11137, 11119, 11042, 11557, 11384, 11255, 11674, 11027, 11006, 11277, 11175]]","[[11393, 10951, 11297, 11845, 11483, 11330, 10716, 11181, 11300, 11141, 10745, 11891, 12018, 11321, 11145]]","[[11227, 10621, 11461, 11159, 11150, 11151, 11562, 11192, 11405, 11127, 11118, 11303]]","[[11035, 10904, 11189, 10911, 10993, 11082, 10498, 11048, 11120]]","[[11118, 11148, 11160, 11132, 11210, 11505]]","[[11079, 11184, 11221]]"
