Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,38581383,0,0.038,4843.231
find,1,30302607,0,0.019,3820.957
find,1,578283,0,0.023,123.188
find,1,32327222,0,0.025,4059.455
insert,0,1913522,1913522,0.318,205.955
insert,0,380890,380890,0.05,67.395
insert,1,171213,171213,15.968,40.88
new,0,20927576,0,31.93,5282.508
