Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,539708,0,0.105,4430.619
find,1,690979,0,0.129,6094.613
insert,0,2540,2540,0.001,0.092
insert,1,1380,1380,0.0,0.044
