Type of thread,Thread Id,Number of Operations,Number of Entries,Worst Case Time,Total Time
genuine,0,14720,3674,9.959,2925.493
genuine,1,14512,3621,9.13,2953.222
genuine,2,15152,3782,9.357,3050.725
genuine,3,14944,3726,8.128,2957.741
malicious,0,146007,146007,8.909,2556.979
