2,[],[]
4,"[[283643, 291272, 289288, 291163, 289467, 286202, 287881, 288487, 289489, 289358, 287441, 289741]]","[[286277, 284851, 285669, 283133, 285820, 286837, 284130, 288449, 287842]]","[[283289, 282727, 282249, 284270, 282190, 282891]]","[[276849, 275145, 275135]]"
8,"[[132141, 127792, 143748, 147214, 145926, 113019, 142517, 137230, 127765, 131965, 143434, 131775, 143459, 127616, 133341, 127184, 143991, 142277, 127390, 157637, 143258, 138528, 143557, 130475]]","[[192423, 142326, 140652, 123507, 118734, 122770, 200497, 142919, 127449, 142618, 142005, 188679, 171530, 122041, 142649, 142583, 171236, 127982, 186059, 128240, 174025]]","[[193300, 114019, 120879, 114984, 173539, 120796, 114403, 191620, 181872, 111532, 112018, 113167, 178574, 118781, 114028, 113593, 189291, 113335]]","[[113949, 138191, 132551, 124001, 113394, 116469, 113547, 118010, 136621, 138678, 116067, 134617, 132072, 127955, 115654]]","[[131359, 130446, 127818, 131190, 115526, 133531, 116293, 127663, 137137, 128037, 115976, 135486]]","[[128479, 130462, 118818, 127582, 124418, 127749, 121415, 128808, 128049]]","[[102855, 120773, 105513, 127034, 107382, 121715]]","[[100323, 101931, 100031]]"
10,"[[105247, 98096, 116702, 101226, 100003, 108889, 100894, 109453, 92746, 102821, 106963, 106836, 108893, 100346, 96323, 113331, 110443, 97491, 95568, 108378, 140915, 100645, 109847, 130330, 97474, 138304, 142686, 94631, 96464, 108638]]","[[170517, 104318, 103709, 122233, 116681, 120340, 125222, 108760, 125933, 97614, 115930, 99400, 123492, 123315, 122235, 101164, 126354, 102035, 96984, 120451, 113053, 158032, 154006, 111068, 123143, 99409, 133507]]","[[95447, 98538, 90432, 90190, 101302, 111208, 100736, 99788, 90583, 100067, 112979, 97601, 142804, 104153, 104371, 99951, 147869, 85759, 82184, 112368, 90544, 86177, 146865, 84722]]","[[98391, 101996, 107461, 110692, 95432, 98768, 93371, 93299, 77779, 104334, 91031, 85914, 85099, 104741, 102535, 104276, 87288, 88885, 80153, 108218, 105828]]","[[95053, 75544, 93951, 100496, 101816, 90456, 103835, 79934, 104790, 101242, 91634, 94644, 89748, 104842, 79905, 93826, 102588, 91759]]","[[86940, 82701, 79616, 84442, 72032, 84648, 87719, 83832, 77981, 76903, 85102, 74623, 81954, 78681, 82845]]","[[82526, 81738, 77632, 79328, 83243, 78958, 72648, 79072, 79998, 76301, 78158, 83358]]","[[81538, 80902, 86195, 80743, 81978, 78221, 81591, 87216, 78498]]","[[70833, 79876, 79924, 71829, 76925, 71437]]","[[71013, 70122, 68299]]"
