Type of thread,Thread Id,Number of Operations,LHT Time,Lock Opportunity
find,0,20337,647.506
find,0,20353,659.289
find,0,20442,651.917
find,1,25555,1060.586
find,1,25704,1078.011
find,1,25128,1051.743
find,2,21017,874.634
find,2,20255,855.938
find,2,21454,884.402
find,3,19821,776.053
find,3,19440,764.609
find,3,18353,777.47
insert,0,398785,84.295
insert,1,736109,153.345
insert,2,267866,59.233
insert,3,216265,46.805
