2,[],[]
4,"[[19821, 20337, 25555, 25704, 20353, 21017, 19440, 20255, 20442, 21454, 18353, 25128]]","[[40951, 18773, 18847, 18222, 18233, 40438, 19002, 17771, 42566]]","[[52573, 52876, 19305, 19019, 52719, 19509]]","[[21293, 21070, 21390]]"
8,"[[19073, 19329, 21122, 19872, 21807, 18915, 19425, 18833, 20072, 20401, 19010, 21047, 19022, 27537, 20470, 18848, 19020, 21591, 21240, 18963, 19131, 21198, 18519, 20809]]","[[22241, 18803, 19374, 17712, 20134, 19407, 19498, 19022, 25592, 19124, 20186, 19034, 19161, 19065, 19533, 21805, 19357, 20789, 18042, 19115, 18730]]","[[23748, 23459, 22294, 22025, 22228, 21904, 22143, 22014, 22901, 23881, 22452, 22521, 22048, 22579, 22646, 22695, 22097, 21488]]","[[23117, 20248, 21370, 23397, 22230, 21138, 23256, 22287, 22195, 21352, 23564, 22388, 23240, 20543, 23237]]","[[21134, 21560, 22150, 22203, 18977, 21326, 22040, 21182, 21561, 19820, 19779, 21817]]","[[22743, 26230, 22652, 24254, 26555, 22614, 24740, 22000, 22806]]","[[22663, 24102, 22754, 23130, 22780, 23287]]","[[23210, 23233, 23291]]"
10,"[[20271, 19275, 20075, 19697, 20232, 21824, 20737, 20879, 21703, 20415, 20343, 20621, 19555, 19929, 20505, 18903, 19890, 21924, 19703, 23015, 19811, 19565, 20203, 20621, 23229, 19159, 24453, 20713, 20981, 20576]]","[[20301, 22022, 21356, 23016, 23069, 22123, 21032, 23187, 21196, 23299, 21544, 22966, 21132, 20648, 21992, 23999, 23600, 22760, 22444, 23155, 22146, 21738, 22340, 21931, 20554, 21322, 22471]]","[[21811, 24708, 23003, 22726, 23642, 20886, 21065, 22322, 22634, 22011, 24001, 22721, 24230, 22035, 22746, 21913, 22812, 20946, 23391, 21209, 22289, 22825, 23057, 22620]]","[[19970, 21302, 22652, 23463, 19630, 20139, 23181, 21241, 22565, 22327, 19988, 20743, 21685, 20205, 20698, 20699, 21267, 19649, 20428, 23101, 22880]]","[[21935, 21612, 25321, 21438, 22237, 21218, 22669, 22187, 24869, 21715, 22497, 25427, 22234, 21701, 22340, 22029, 21312, 20738]]","[[22691, 24388, 23445, 26498, 24757, 23512, 25055, 22962, 22390, 23300, 23362, 23405, 23062, 22532, 21925]]","[[21846, 25359, 23349, 22247, 25022, 22114, 22223, 23615, 22313, 24771, 22118, 24356]]","[[21031, 20968, 21627, 20703, 21849, 20982, 19879, 20661, 21946]]","[[21553, 21315, 24460, 21577, 24796, 24980]]","[[23044, 22872, 22836]]"
