Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,3878272,0.47,24440.328,50478.000
find,1,3855231,0.172,24662.277,50478.000
insert,0,1271485,0.062,230.934,50478.000
insert,0,1246600,0.014,228.189,50478.000
insert,0,1218825,0.014,231.263,50478.000
insert,1,1243031,0.019,228.146,50478.000
insert,1,1208841,0.099,217.291,50478.000
insert,1,1267983,0.025,239.83,50478.000
