Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,1,8314548,1.21,46494.07,
find,1,8344506,1.211,46437.703,
find,1,8286492,1.2,46395.328,
insert,0,56601333,1.2,3772.431,
insert,0,56606987,1.194,3173.683,
insert,0,56116708,1.182,3158.936,
insert,0,62350094,1.165,3704.846,
insert,1,58243,0.022,39.576,
