Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,7656792,1.212,44025.383,
find,0,7726042,1.278,44094.715,
insert,0,195199,0.023,68.374,
insert,0,190922,0.023,68.646,
insert,1,59167387,1.183,3266.168,
insert,1,58539645,1.192,3241.094,
insert,1,56539769,1.2,3153.309,
insert,1,56827290,1.17,3631.502,
