Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,3875140,0.19,24640.158,
find,1,10498303,0.064,48588.977,
find,1,10252895,0.088,48590.578,
find,1,10244088,0.164,48538.246,
insert,0,1310015,0.015,255.662,
insert,0,1208870,0.03,223.296,
insert,0,1228382,0.036,225.853,
insert,1,13501,0.018,9.881,
