Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,9498372,0.068,48312.543,
find,0,9694263,0.131,48317.633,
find,0,9683486,0.075,48212.383,
find,1,7919253,0.188,45151.629,
find,1,7756880,0.223,45173.176,
insert,0,16973,0.019,12.947,
insert,1,111011,0.022,52.071,
insert,1,113848,0.023,54.788,
