Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,79841679,0.0,0.0,
find,0,165169227,0.0,0.0,
find,0,139145193,0.0,0.0,
find,0,86287517,0.0,0.0,
insert,1,2185222,0.049,117.967,
insert,1,2178250,0.03,118.811,
insert,1,2142738,0.013,141.368,
insert,1,2246963,0.067,121.449,
