Type of thread,Thread Id,Number of Operations,Number of Entries,Total Time,Worst Case Time
find,0,5547404,0,0.436,2713.064
find,1,3836712,0,0.74,2268.196
insert,2,6115941,6115941,0.035,1114.601
insert,3,6294280,6294280,0.023,760.455
