Type of thread,Thread Id,Number of Operations,Number of Entries,Worst Case Time,Total Time
genuine,0,3350,335,2.048,104.017
genuine,1,3340,334,8.294,111.175
genuine,2,3330,333,1.711,104.534
genuine,3,3330,333,7.074,114.558
genuine,4,3260,326,2.248,110.141
genuine,5,3270,327,1.927,103.913
genuine,6,3400,340,4.695,117.316
genuine,7,3270,327,2.67,100.762
genuine,8,3400,340,6.011,118.477
genuine,9,3330,333,2.27,106.562
genuine,10,3280,328,3.727,108.92
genuine,11,3240,324,2.251,107.372
genuine,12,3290,329,2.085,113.529
genuine,13,3430,343,2.836,106.926
genuine,14,3180,318,3.667,117.37
genuine,15,3250,325,5.548,117.435
genuine,16,3340,334,3.784,114.516
genuine,17,3270,327,4.614,113.421
genuine,18,3390,339,3.589,112.92
genuine,19,3340,334,2.725,112.817
genuine,20,3320,332,3.629,110.444
genuine,21,3420,342,1.836,104.355
genuine,22,3310,331,1.776,100.284
genuine,23,3380,338,2.285,113.32
genuine,24,3340,334,1.915,101.062
genuine,25,3360,336,2.046,103.267
genuine,26,3320,332,4.226,109.872
genuine,27,3370,337,3.289,101.661
genuine,28,3240,324,5.212,118.885
genuine,29,3260,326,3.069,98.977
genuine,30,3240,324,2.512,98.537
genuine,31,3270,327,12.389,126.451
genuine,32,3430,343,8.399,110.839
genuine,33,3220,322,2.29,112.268
genuine,34,3280,328,6.051,100.719
genuine,35,3320,332,6.878,111.157
genuine,36,3160,316,3.663,105.817
genuine,37,3230,323,5.745,112.631
genuine,38,3220,322,3.051,109.529
genuine,39,3410,341,2.621,106.487
genuine,40,3300,330,2.804,110.477
genuine,41,3340,334,3.437,108.217
genuine,42,3230,323,1.763,98.955
genuine,43,3340,334,3.057,110.272
genuine,44,3190,319,4.239,112.863
genuine,45,3290,329,3.593,117.927
genuine,46,3330,333,3.139,111.216
genuine,47,3250,325,4.199,100.449
genuine,48,3310,331,2.523,117.031
genuine,49,3330,333,4.144,101.555
genuine,50,3420,342,2.748,117.827
genuine,51,3240,324,3.73,104.32
genuine,52,3270,327,2.125,107.342
genuine,53,3330,333,3.314,111.031
genuine,54,3200,320,2.895,107.208
genuine,55,3290,329,3.698,115.703
genuine,56,3230,323,1.306,104.774
genuine,57,3330,333,4.787,109.738
genuine,58,3230,323,1.507,98.242
genuine,59,3290,329,5.659,113.018
genuine,60,3240,324,3.627,96.181
genuine,61,3200,320,3.161,102.271
genuine,62,3330,333,5.93,111.896
genuine,63,3240,324,2.04,102.66
malicious,0,17002,17002,3.754,306.154
