Type of thread,Thread Id,Number of Operations,Worst Case Time,LHT Time,Lock Opportunity
find,0,428577,0.462,12660.309,12581.0
find,0,425897,0.709,12646.904,12577.0
find,0,415755,0.389,12646.484,12577.0
find,1,413274,2.006,12660.564,12577.0
find,1,410649,2.452,12655.609,12577.0
find,1,407991,2.438,12659.614,12580.0
insert,0,40617543,2.844,4840.5,12579.0
insert,1,41314406,2.877,4936.875,12582.0
